post_id;pf_post_id;post_date;account_id;pf_account_id;chunk_id;document_id;document_text;lemmatized_text;sentences;post_url;sentiment;topic;label;x;y;proba;screen_name;description;followers;followings;user_posts;post_engagements;post_reactions;post_comments;post_shares;post_views;post_quotes;citations;repartages;sentiment_score
9771135;1796924883441459230;2024-06-01 15:20:52;3051752;4830258671;3047132;12332652;"Ya se conoció la versión 2024-1 del Ranking U-Sapiens; escalafón en el que se clasifican las Instituciones de Educación Superior con base en indicadores de investigación";version rating u sapiens know step high education institution classify base research indicator;"The 2024-1 version of the Rating U-Sapiens was already known; a step in which higher education institutions are classified based on research indicators";https://twitter.com/i/web/status/1796924883441459230;very negative;56;AI;0,8492679595947266;-0,13232994079589844;0,7734119296073914;lcbelalcazar;"Profesor @UNALOficial | 
Alumni @epflalumni | Investigador en #CalidadDelAire, #CambioClimático y #TransiciónEnergética | Panel Asesor Científico @CCACoalition";3728;3283;10179;184;134;3;47;0;0;0;0;-1.0
9771387;1745163037663695099;2024-01-10 19:17:46;3092203;301358705;3018264;12234280;"Physics laws, animated

[🎞️ Alan Becker]";physics law animate;Physics laws, animated;https://twitter.com/i/web/status/1745163037663695099;negative;56;AI;0,6635932922363281;-0,4883537292480469;0,4843471050262451;elmanyana;"Investigador y Profesor en @URJC
Doctor en Ingeniería Química
Revisor del IPCC
Experto en aprender";21600;1006;25183;28761;24251;162;4348;0;0;0;0;-0.5
9771457;1771706027039195512;2024-03-24 01:10:08;3102111;289830445;3028435;12232485;I tried AI. Long conversations about libraries and books, bank customers and ATMs, and tourists. None worked!;try ai long conversation library book bank customer atm tourist work;I tried AI. Long conversations about libraries and books, bank customers and ATMs, and tourists. None worked!;https://twitter.com/i/web/status/1771706027039195512;very positive;56;AI;0,8153228759765625;-0,24578189849853516;0,925037682056427;drtels;Assoc Prof @LSEGeography env change & sustainability🌏 wildfire emissions & models @UKFDRS🔥 tropical peat @Inter_PEAT🌴 innovative climate edu👨‍🎓 #firstgen;11364;2486;8075;1;1;0;0;536;0;0;0;1.0
9771564;1769544178256548328;2024-03-18 01:59:43;3102111;289830445;3018223;12233185;The initial prompt may have triggered this philosophical mode... the prompt concerned the creation of the universe and if it (the AI) believed that it had created the universe, would that make it a narcissist.;initial prompt trigger philosophical mode prompt concern creation universe ai believe create universe narcissist;The initial prompt may have triggered this philosophical mode... the prompt concerned the creation of the universe and if it (the AI) believed that it had created the universe, would that make it a narcissist.;https://twitter.com/i/web/status/1769544178256548328;negative;56;AI;0,6554327011108398;-0,2374401092529297;0,5258262753486633;drtels;Assoc Prof @LSEGeography env change & sustainability🌏 wildfire emissions & models @UKFDRS🔥 tropical peat @Inter_PEAT🌴 innovative climate edu👨‍🎓 #firstgen;11364;2486;8075;0;0;0;0;473;0;0;0;-0.5
9771620;1854624070194938033;2024-11-07 20:36:50;3049044;51111863;3018263;12234265;I must say, rumors of #ScienceTwitter's demise have been greatly exaggerated. Almost without fail, when I get a Google Scholar alert about a paper, I already saw it on Twitter a day or two earlier. To all the incredible scientists on here- please stay! You're making an impact.;rumor sciencetwitter demise greatly exaggerated fail google scholar alert paper see twitter day early incredible scientist here- stay make impact;I must say, rumors of #ScienceTwitter's demise have been greatly exaggerated. Almost without fail, when I get a Google Scholar alert about a paper, I already saw it on Twitter a day or two earlier. To all the incredible scientists on here- please stay! You're making an impact.;https://twitter.com/i/web/status/1854624070194938033;positive;56;AI;0,7800054550170898;-0,32784366607666016;0,7491358518600464;seiurus;"@tinosaurs.bsky.social
322 ppm; wildlife; ornithology; landscapes
Assoc. Prof. in NREM, OKState.
Past-Pres, @WilsonOrnithSoc
he/his
views mine
woke = compliment";4605;3822;42838;663;572;21;70;0;0;0;0;0.5
9772012;1775578039247593541;2024-04-03 17:36:07;3051752;4830258671;3028814;12236156;"If somebody wants to burn money, here a great idea:

Invest in nuclear!";want burn money great idea invest nuclear;If somebody wants to burn money, here a great idea: Invest in nuclear!;https://twitter.com/i/web/status/1775578039247593541;very positive;71;AI;3,5907983779907227;0,6045665740966797;0,9416641592979431;lcbelalcazar;"Profesor @UNALOficial | 
Alumni @epflalumni | Investigador en #CalidadDelAire, #CambioClimático y #TransiciónEnergética | Panel Asesor Científico @CCACoalition";3728;3283;10179;104;78;13;13;0;0;0;0;1.0
9772105;1889088556557021690;2025-02-10 23:06:24;3094829;2418163506;3028845;12236407;"AI, Energy &amp; Global Governance: A Balancing Act 🌍⚡

As AI advances, so does its energy demand. At the #G7, Canada is leading talks on powering AI without derailing climate goals. 🇨🇦

🔹 AI needs massive computing power
🔹 Clean energy is limited
🔹 Nuclear is on the table—but";ai energy global governance balancing act 🌍 ⚡ ai advance energy demand g7 canada lead talk power ai derail climate goal 🇨 🇦 ai need massive computing power clean energy limit nuclear table;AI, Energy & Global Governance: A Balancing Act 🌍⚡ As AI advances, so does its energy demand. At the #G7, Canada is leading talks on powering AI without derailing climate goals. 🇨🇦 🔹 AI needs massive computing power 🔹 Clean energy is limited 🔹 Nuclear is on the table—but;https://twitter.com/i/web/status/1889088556557021690;very positive;71;AI;3,338364601135254;0,5342035293579102;1,0;jjkirton;"Director, G7 & G20 & BRICS Research Groups, Global Health Diplomacy Program; coauthor Reconfiguring the Global Governance of Climate Change";3700;2303;16298;1;0;0;1;0;0;0;0;1.0
9772126;1823329851073270246;2024-08-13 12:04:46;3040957;922437421;3010755;12236735;"🤔 👾 Could we instill AI agents with Bayesian reasoning capabilities? 📊⚖️

Yoshua Bengio discusses his work on generative flow networks at the New Orleans Alignment Workshop hosted by FAR AI.";instill ai agent bayesian reasoning capability 📊 ⚖ ️ yoshua bengio discuss work generative flow network new orleans alignment workshop host far ai;🤔 👾 Could we instill AI agents with Bayesian reasoning capabilities? 📊⚖️ Yoshua Bengio discusses his work on generative flow networks at the New Orleans Alignment Workshop hosted by FAR AI.;https://twitter.com/i/web/status/1823329851073270246;positive;56;AI;0,8217105865478516;-0,3952035903930664;0,5660879611968994;efesce;"@efesce@eupublic.social

Investigating energy/urban/society futures consistent with mitigating climate change. MCC Berlin, TU Berlin, IPCC";4798;4842;11955;3034;2591;72;371;0;0;0;0;0.5
9772129;1907799507712049614;2025-04-03 14:17:02;3042683;734755845808984068;3028957;12236847;"Where are large data centers being proposed in Indiana?

@cacindiana is tracking more than two dozen data centers, sized 220 MW to 2,250 MW, that have been proposed or are under construction.";large datum center propose indiana @cacindiana track dozen datum center size mw mw propose construction;Where are large data centers being proposed in Indiana? @cacindiana is tracking more than two dozen data centers, sized 220 MW to 2,250 MW, that have been proposed or are under construction.;https://twitter.com/i/web/status/1907799507712049614;positive;71;AI;3,488344192504883;0,5615034103393555;1,0;gabefilippelli;Author, Climate Change and Life, Professor, Exec. Director of Indiana Univ. Environmental Resilience Institute, climate change and health, RPCV, Father, him/he;4822;874;24342;17;14;1;2;0;0;0;0;0.5
9772164;1768404524652216498;2024-03-14 22:31:08;3051752;4830258671;3029068;12237373;I have put online the content of 10 lectures of 2h on the basics maths of AI. It contains raw transcripts, so probably not super useful, but it might be helpful to give some ideas.;online content lecture basic math ai contain raw transcript probably super useful helpful idea;I have put online the content of 10 lectures of 2h on the basics maths of AI. It contains raw transcripts, so probably not super useful, but it might be helpful to give some ideas.;https://twitter.com/i/web/status/1768404524652216498;positive;56;AI;0,8164405822753906;-0,1879873275756836;1,0;lcbelalcazar;"Profesor @UNALOficial | 
Alumni @epflalumni | Investigador en #CalidadDelAire, #CambioClimático y #TransiciónEnergética | Panel Asesor Científico @CCACoalition";3728;3283;10179;919;729;14;176;0;0;0;0;0.5
9772796;1842194770728296530;2024-10-04 13:27:14;3109911;2752349919;3030755;12239342;Everyone must understand the environmental costs of AI. Delighted to write this post with Professors Jackson and Hodgkinson @lborouniversity;understand environmental cost ai delighted write post professors jackson hodgkinson @lborouniversity;Everyone must understand the environmental costs of AI. Delighted to write this post with Professors Jackson and Hodgkinson @lborouniversity;https://twitter.com/i/web/status/1842194770728296530;very negative;71;AI;3,311659812927246;0,5810108184814453;1,0;kschmutina;Professor of Disaster Studies. Interested in disasters & all things urban. Co-host of @DisastersDecon podcast. #NoNaturalDisasters;6452;1553;9840;29;23;0;6;0;0;0;0;-1.0
9772970;1816287899798606267;2024-07-25 01:42:34;3043016;135488533;3011355;12241504;We’ve known for 10+ years that “showing people information” when they have zero agency won’t change anything. Physical scientists, what precisely needs to happen for you to talk to political scientists 😂;know year show people information agency change physical scientist precisely need happen talk political scientist;We’ve known for 10+ years that “showing people information” when they have zero agency won’t change anything. Physical scientists, what precisely needs to happen for you to talk to political scientists 😂;https://twitter.com/i/web/status/1816287899798606267;very positive;56;AI;0,9609088897705078;-0,12514543533325195;0,6378568410873413;kalahar1;Class, climate, adaptation.;5675;4206;14548;24;14;8;2;0;0;0;0;1.0
9773242;1747248141705834700;2024-01-16 13:23:13;3051752;4830258671;3031475;12243269;Fossil lobby claims voters want nuclear. Grid simulation shows it’s the last thing Australia needs;fossil lobby claim voter want nuclear grid simulation show thing australia need;Fossil lobby claims voters want nuclear. Grid simulation shows it’s the last thing Australia needs;https://twitter.com/i/web/status/1747248141705834700;very positive;71;AI;3,1713733673095703;0,43197059631347656;0,8513915538787842;lcbelalcazar;"Profesor @UNALOficial | 
Alumni @epflalumni | Investigador en #CalidadDelAire, #CambioClimático y #TransiciónEnergética | Panel Asesor Científico @CCACoalition";3728;3283;10179;183;109;33;41;0;0;0;0;1.0
9773348;1898632948477481263;2025-03-09 07:12:24;3111091;340803082;3011678;12243935;"This expose must shake up the HP govt - control this illegal mining and destruction of environment.

@Badkaaji @Vikalp_52 @SunnySingh043 @wanderinphantom @RaZaK4692 @_gourab__   @Raghav_Thakur7 @SmakshiD @RajivBhanot6 @aseemdhiman2 @sauravrs2 @ashok_jaswal";expose shake hp govt control illegal mining destruction environment @badkaaji @vikalp_52 @wanderinphantom @razak4692 @_gourab @smakshid @aseemdhiman2 @sauravrs2 @ashok_jaswal;This expose must shake up the HP govt - control this illegal mining and destruction of environment. @Badkaaji @Vikalp_52 @SunnySingh043 @wanderinphantom @RaZaK4692 @_gourab__ @Raghav_Thakur7 @SmakshiD @RajivBhanot6 @aseemdhiman2 @sauravrs2 @ashok_jaswal;https://twitter.com/i/web/status/1898632948477481263;very negative;71;AI;3,2182512283325195;0,3794364929199219;0,8513915538787842;ashok_jaswal;"Scientist-Earth Sciences, Climate Change & Variability, Data analyst: Views are own RT's not endorsement. धर्मो यतो धर्मस्ततो जयः
धर्मो रक्षति रक्षितः।";3573;4951;134369;13;9;1;3;0;0;0;0;-1.0
9773381;1858483650771263627;2024-11-18 12:13:25;3094829;2418163506;3031745;12245060;"During Brazil's B20 presidency, #ArtificialIntelligence emerged as a topic across nearly all Task Forces and the Action Council. In response, we are launching the B20 AI Platform, in partnership with Google, Stefanini and Tupy.

Be part of this initiative and explore our latest";brazil b20 presidency artificialintelligence emerge topic nearly task forces action council response launch b20 ai platform partnership google stefanini tupy initiative explore late;During Brazil's B20 presidency, #ArtificialIntelligence emerged as a topic across nearly all Task Forces and the Action Council. In response, we are launching the B20 AI Platform, in partnership with Google, Stefanini and Tupy. Be part of this initiative and explore our latest;https://twitter.com/i/web/status/1858483650771263627;neutral;56;AI;0,8888492584228516;-0,23652267456054688;1,0;jjkirton;"Director, G7 & G20 & BRICS Research Groups, Global Health Diplomacy Program; coauthor Reconfiguring the Global Governance of Climate Change";3700;2303;16298;3;0;2;1;0;0;0;0;0.0
